StateYear,State,Year,Population,Alignment,Outcome
Virginia2012,Virginia,2012,8192048.0,-0.24069927324644583,D
Virginia2013,Virginia,2013,8262692.0,-0.24069927324644583,D
Virginia2014,Virginia,2014,8317372.0,-0.24069927324644583,D
Virginia2015,Virginia,2015,8367587.0,-0.24069927324644583,D
Virginia2016,Virginia,2016,8411808.0,-0.23555851488764365,D
Washington1980,Washington,1980,4132156.0,0.20939286900107354,R
Washington1981,Washington,1981,4235731.0,0.20939286900107354,R
Washington1982,Washington,1982,4276552.0,0.20939286900107354,R
Washington1983,Washington,1983,4300266.0,0.20939286900107354,R
Washington1984,Washington,1984,4343656.0,0.242116318603499,R
Washington1985,Washington,1985,4400098.0,0.242116318603499,R
Washington1986,Washington,1986,4452720.0,0.242116318603499,R
Washington1987,Washington,1987,4531901.0,0.242116318603499,R
Washington1988,Washington,1988,4639893.0,-0.20119343269338322,D
Washington1989,Washington,1989,4746316.0,-0.20119343269338322,D
Washington1990,Washington,1990,4903043.0,-0.20119343269338322,D
Washington1991,Washington,1991,5025624.0,-0.20119343269338322,D
Washington1992,Washington,1992,5160757.0,-0.1924208018319793,D
Washington1993,Washington,1993,5278842.0,-0.1924208018319793,D
Washington1994,Washington,1994,5375161.0,-0.1924208018319793,D
Washington1995,Washington,1995,5481027.0,-0.1924208018319793,D
Washington1996,Washington,1996,5569753.0,-0.20168273171180123,D
Washington1997,Washington,1997,5674747.0,-0.20168273171180123,D
Washington1998,Washington,1998,5769562.0,-0.20168273171180123,D
Washington1999,Washington,1999,5842564.0,-0.20168273171180123,D
Washington2000,Washington,2000,5910512.0,-0.2110903420888072,D
Washington2001,Washington,2001,5985722.0,-0.2110903420888072,D
Washington2002,Washington,2002,6052349.0,-0.2110903420888072,D
Washington2003,Washington,2003,6104115.0,-0.2110903420888072,D
Washington2004,Washington,2004,6178645.0,0.24442268490906988,R
Washington2005,Washington,2005,6257305.0,0.24442268490906988,R
Washington2006,Washington,2006,6370753.0,0.24442268490906988,R
Washington2007,Washington,2007,6461587.0,0.24442268490906988,R
Washington2008,Washington,2008,6562231.0,0.26680682225298075,R
Washington2009,Washington,2009,6667426.0,0.26680682225298075,R
Washington2010,Washington,2010,6743226.0,0.26680682225298075,R
Washington2011,Washington,2011,6822520.0,0.26680682225298075,R
Washington2012,Washington,2012,6895226.0,-0.25458135817448185,D
Washington2013,Washington,2013,6968006.0,-0.25458135817448185,D
Washington2014,Washington,2014,7054196.0,-0.25458135817448185,D
Washington2015,Washington,2015,7160290.0,-0.25458135817448185,D
Washington2016,Washington,2016,7288000.0,-0.2391215697036224,D
West Virginia1980,West Virginia,1980,1949644.0,-0.18847646031788368,D
West Virginia1981,West Virginia,1981,1954124.0,-0.18847646031788368,D
West Virginia1982,West Virginia,1982,1949604.0,-0.18847646031788368,D
West Virginia1983,West Virginia,1983,1945061.0,-0.18847646031788368,D
West Virginia1984,West Virginia,1984,1927697.0,0.21034581679589687,R
West Virginia1985,West Virginia,1985,1906831.0,0.21034581679589687,R
West Virginia1986,West Virginia,1986,1882350.0,0.21034581679589687,R
West Virginia1987,West Virginia,1987,1857585.0,0.21034581679589687,R
West Virginia1988,West Virginia,1988,1830215.0,-0.1863256502651328,D
West Virginia1989,West Virginia,1989,1806568.0,-0.1863256502651328,D
West Virginia1990,West Virginia,1990,1792548.0,-0.1863256502651328,D
West Virginia1991,West Virginia,1991,1798735.0,-0.1863256502651328,D
West Virginia1992,West Virginia,1992,1806451.0,-0.1832327585968288,D
West Virginia1993,West Virginia,1993,1817539.0,-0.1832327585968288,D
West Virginia1994,West Virginia,1994,1820421.0,-0.1832327585968288,D
West Virginia1995,West Virginia,1995,1823700.0,-0.1832327585968288,D
West Virginia1996,West Virginia,1996,1822808.0,-0.17983901760360937,D
West Virginia1997,West Virginia,1997,1819113.0,-0.17983901760360937,D
West Virginia1998,West Virginia,1998,1815609.0,-0.17983901760360937,D
West Virginia1999,West Virginia,1999,1811799.0,-0.17983901760360937,D
West Virginia2000,West Virginia,2000,1807021.0,0.18620425551224917,R
West Virginia2001,West Virginia,2001,1801481.0,0.18620425551224917,R
West Virginia2002,West Virginia,2002,1805414.0,0.18620425551224917,R
West Virginia2003,West Virginia,2003,1812295.0,0.18620425551224917,R
West Virginia2004,West Virginia,2004,1816438.0,-0.2333016596217432,D
West Virginia2005,West Virginia,2005,1820492.0,-0.2333016596217432,D
West Virginia2006,West Virginia,2006,1827912.0,-0.2333016596217432,D
West Virginia2007,West Virginia,2007,1834052.0,-0.2333016596217432,D
West Virginia2008,West Virginia,2008,1840310.0,-0.21380419603219022,D
West Virginia2009,West Virginia,2009,1847775.0,-0.21380419603219022,D
West Virginia2010,West Virginia,2010,1854230.0,-0.21380419603219022,D
West Virginia2011,West Virginia,2011,1854972.0,-0.21380419603219022,D
West Virginia2012,West Virginia,2012,1856560.0,0.22496175722842246,R
West Virginia2013,West Virginia,2013,1853231.0,0.22496175722842246,R
West Virginia2014,West Virginia,2014,1848514.0,0.22496175722842246,R
West Virginia2015,West Virginia,2015,1841053.0,0.22496175722842246,R
West Virginia2016,West Virginia,2016,1831102.0,0.26725490988486716,R
Wisconsin1980,Wisconsin,1980,4705767.0,0.23138523433055652,R
Wisconsin1981,Wisconsin,1981,4726343.0,0.23138523433055652,R
Wisconsin1982,Wisconsin,1982,4728870.0,0.23138523433055652,R
Wisconsin1983,Wisconsin,1983,4721438.0,0.23138523433055652,R
Wisconsin1984,Wisconsin,1984,4735563.0,0.2531027461782263,R
Wisconsin1985,Wisconsin,1985,4747767.0,0.2531027461782263,R
Wisconsin1986,Wisconsin,1986,4755618.0,0.2531027461782263,R
Wisconsin1987,Wisconsin,1987,4777919.0,0.2531027461782263,R
Wisconsin1988,Wisconsin,1988,4822388.0,-0.23365892582678954,D
Wisconsin1989,Wisconsin,1989,4856574.0,-0.23365892582678954,D
Wisconsin1990,Wisconsin,1990,4904562.0,-0.23365892582678954,D
Wisconsin1991,Wisconsin,1991,4964343.0,-0.23365892582678954,D
Wisconsin1992,Wisconsin,1992,5025398.0,-0.207160905464602,D
Wisconsin1993,Wisconsin,1993,5084889.0,-0.207160905464602,D
Wisconsin1994,Wisconsin,1994,5133678.0,-0.207160905464602,D
Wisconsin1995,Wisconsin,1995,5184836.0,-0.207160905464602,D
Wisconsin1996,Wisconsin,1996,5229986.0,-0.20496632304560664,D
Wisconsin1997,Wisconsin,1997,5266213.0,-0.20496632304560664,D
Wisconsin1998,Wisconsin,1998,5297672.0,-0.20496632304560664,D
Wisconsin1999,Wisconsin,1999,5332666.0,-0.20496632304560664,D
Wisconsin2000,Wisconsin,2000,5373999.0,-0.2312964702821865,D
Wisconsin2001,Wisconsin,2001,5406835.0,-0.2312964702821865,D
Wisconsin2002,Wisconsin,2002,5445162.0,-0.2312964702821865,D
Wisconsin2003,Wisconsin,2003,5479203.0,-0.2312964702821865,D
Wisconsin2004,Wisconsin,2004,5514026.0,0.27013002840392847,R
Wisconsin2005,Wisconsin,2005,5546166.0,0.27013002840392847,R
Wisconsin2006,Wisconsin,2006,5577655.0,0.27013002840392847,R
Wisconsin2007,Wisconsin,2007,5610775.0,0.27013002840392847,R
Wisconsin2008,Wisconsin,2008,5640996.0,0.297325330491282,R
Wisconsin2009,Wisconsin,2009,5669264.0,0.297325330491282,R
Wisconsin2010,Wisconsin,2010,5690263.0,0.297325330491282,R
Wisconsin2011,Wisconsin,2011,5709640.0,0.297325330491282,R
Wisconsin2012,Wisconsin,2012,5726177.0,-0.2830832857594168,D
Wisconsin2013,Wisconsin,2013,5742854.0,-0.2830832857594168,D
Wisconsin2014,Wisconsin,2014,5758377.0,-0.2830832857594168,D
Wisconsin2015,Wisconsin,2015,5767891.0,-0.2830832857594168,D
Wisconsin2016,Wisconsin,2016,5778708.0,0.24318307829362548,R
Wyoming1980,Wyoming,1980,469557.0,0.2357541256971997,R
Wyoming1981,Wyoming,1981,491712.0,0.2357541256971997,R
Wyoming1982,Wyoming,1982,506400.0,0.2357541256971997,R
Wyoming1983,Wyoming,1983,510345.0,0.2357541256971997,R
Wyoming1984,Wyoming,1984,504896.0,0.2638979116491317,R
Wyoming1985,Wyoming,1985,499695.0,0.2638979116491317,R
Wyoming1986,Wyoming,1986,495633.0,0.2638979116491317,R
Wyoming1987,Wyoming,1987,476965.0,0.2638979116491317,R
Wyoming1988,Wyoming,1988,465101.0,0.2297715979969942,R
Wyoming1989,Wyoming,1989,458374.0,0.2297715979969942,R
Wyoming1990,Wyoming,1990,453690.0,0.2297715979969942,R
Wyoming1991,Wyoming,1991,459260.0,0.2297715979969942,R
Wyoming1992,Wyoming,1992,466251.0,0.1701808682447866,R
Wyoming1993,Wyoming,1993,473081.0,0.1701808682447866,R
Wyoming1994,Wyoming,1994,480283.0,0.1701808682447866,R
Wyoming1995,Wyoming,1995,485160.0,0.1701808682447866,R
Wyoming1996,Wyoming,1996,488167.0,0.21588513766805212,R
Wyoming1997,Wyoming,1997,489451.0,0.21588513766805212,R
Wyoming1998,Wyoming,1998,490787.0,0.21588513766805212,R
Wyoming1999,Wyoming,1999,491780.0,0.21588513766805212,R
Wyoming2000,Wyoming,2000,494300.0,0.29875379324296986,R
Wyoming2001,Wyoming,2001,494657.0,0.29875379324296986,R
Wyoming2002,Wyoming,2002,500017.0,0.29875379324296986,R
Wyoming2003,Wyoming,2003,503453.0,0.29875379324296986,R
Wyoming2004,Wyoming,2004,509106.0,-0.32926148974869673,D
Wyoming2005,Wyoming,2005,514157.0,-0.32926148974869673,D
Wyoming2006,Wyoming,2006,522667.0,-0.32926148974869673,D
Wyoming2007,Wyoming,2007,534876.0,-0.32926148974869673,D
Wyoming2008,Wyoming,2008,546043.0,-0.2837835115549508,D
Wyoming2009,Wyoming,2009,559851.0,-0.2837835115549508,D
Wyoming2010,Wyoming,2010,564513.0,-0.2837835115549508,D
Wyoming2011,Wyoming,2011,567725.0,-0.2837835115549508,D
Wyoming2012,Wyoming,2012,576765.0,0.2964153511395456,R
Wyoming2013,Wyoming,2013,582684.0,0.2964153511395456,R
Wyoming2014,Wyoming,2014,583642.0,0.2964153511395456,R
Wyoming2015,Wyoming,2015,586555.0,0.2964153511395456,R
Wyoming2016,Wyoming,2016,585501.0,0.29789701469339935,R
